sourceEntityId;sourceName;countryCode;isActive;name;oldIntegrationId;dateCreated;dateUpdated;channel;subChannel;region;street;houseNumber;houseNumberExtension;city;zipCode;state;countryName;emailAddress;phoneNumber;mobileNumber;faxNumber;hasGeneralOptOut;hasEmailOptIn;hasEmailOptOut;hasDirectMailOptIn;hasDirectMailOptOut;hasTelemarketingOptIn;hasTelemarketingOptOut;hasMobileOptIn;hasMobileOptOut;hasFaxOptIn;hasFaxOptOut;totalDishes;totalLocations;totalStaff;averagePrice;daysOpen;weeksClosed;distributorName;distributorOperatorId;otm;otmEnteredBy;isNotRecalculatingOtm;netPromoterScore;salesRepresentative;cookingConvenienceLevel;isPrivateHousehold;vat;isOpenOnMonday;isOpenOnTuesday;isOpenOnWednesday;isOpenOnThursday;isOpenOnFriday;isOpenOnSaturday;isOpenOnSunday;chainName;chainId;kitchenType
668;WUFOO;GR;A;PETIT FLEUR;;20151113 00:00:00;20151213 00:00:00;;;;ΕzΝΙΚΗΣ ΑΝΤoΣΤsΣΕΩΣc38;;;ΧΑΛΑΝΔΡΙ;guah0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
669;WUFOO;GR;A;PETIT FLEUR;;20160108 00:00:00;20160208 00:00:00;;;;ΕΘΝΙΚΗΣ ΑΝΤΙΣΤΑΣΕΩΣ238;;;ΧΑΛΑΝΔΡΙ;84700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
670;WUFOO;GR;A;PETIT FLEUR;;20170118 00:00:00;20170218 00:00:00;;;;ΕΘΝΙΚΗΣ ΑΝΤΙΣΤΑΣΕΩΣ238;;;ΧΑΛΑΝΔΡΙ;84700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
671;WUFOO;MY;A;Wan Kak Restoran ;;20151117 00:00:00;20151217 00:00:00;;;;Ramadan bazar ;;;Selangor;50400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
672;WUFOO;MY;A;Restoran Kak Wan;;20170205 00:00:00;20170305 00:00:00;;;;Ramadan bazar ;;;Selangor;50400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
673;WUFOO;MY;A;Wan Kak Restoran ;;20151022 00:00:00;20151122 00:00:00;;;;bazyr Ramadan;;;Selangor;50400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
674;WUFOO;MY;A;Restoran Kak Wan;;20150525 00:00:00;20150625 00:00:00;;;;bazar Ramadan;;;Selangor;50400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
675;WUFOO;MY;A;Restoran Kak Wan;;20160622 00:00:00;20160722 00:00:00;;;;bazar Ramadan;;;Selangor;50400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
676;WUFOO;TH;A;บุญช่วยเบเกอรี่ ;;20160319 00:00:00;20160419 00:00:00;;;;สวนหลวง สวนหลวง พัฒนาการ 23 ;;;มุกดาหาร;102x0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
677;WUFOO;TH;A;บุญช่วยเบเกอรี่ ;;20171223 00:00:00;20180123 00:00:00;;;;สวนหลวง สวนหลวง พัฒนาการ 23 ;;;มุกดziาร;mf24q;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
678;WUFOO;TH;A;บุญช่วยเบเกอรี่ ;;20160225 00:00:00;20160325 00:00:00;;;;สวนหลวง สวนหลวง พัฒนาการ 23 ;;;มุกดาหาร ;10240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
679;WUFOO;TH;A;บุญช่วยเบเกอรี่;;20150803 00:00:00;20150903 00:00:00;;;;23 พัฒนาการ สวนหลวง สวนหลวง;;;มุกดาหาร;10240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
680;WUFOO;TH;A;บุญช่วยเบเกอรี่;;20160211 00:00:00;20160311 00:00:00;;;;23 พัฒนาการ สวนหลวง สวนหลวง;;;มุกดาหาร;10240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
681;WUFOO;NL;A;Eshuis Vershuis ;;20170603 00:00:00;20170703 00:00:00;;;;Gildekamp De ;67;;VRIEZENVEEN;KR 2641 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
682;WUFOO;NL;A;Versjuis dshuis;;20150310 00:00:00;20150410 00:00:00;;;;Gildekamp De ;67;;VRIEZENVEEN ;lf41 nR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
683;WUFOO;NL;A;Versheis Esxuis;;20151004 00:00:00;20151104 00:00:00;;;;Dg Gxldekacp;67;;VRIEZENVEEN ;KR 2641 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
684;WUFOO;NL;A;Vershuis Eshuis;;20170608 00:00:00;20170708 00:00:00;;;;De Gildekamp;67;;VRIEZENVEEN;2641 KR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
685;WUFOO;NL;A;Vershuis Eshuis;;20151125 00:00:00;20151225 00:00:00;;;;De Gildekamp;67;;VRIEZENVEEN;2641 KR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
686;WUFOO;TH;A;พลอยไพลินก๋วยจั๊บ ;;20160619 00:00:00;20160719 00:00:00;;;;บางรัก บางรัก เจริญกรุง 229/1 ;;;นครศรีธรรมราช;1gs4f;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
687;WUFOO;TH;A;พลอยไพลินก๋วยจั๊บ ;;20160623 00:00:00;20160723 00:00:00;;;;229/1 เจริญกรุง บางรัก บางรัก;;;นครศรีธรรมราช;12140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
688;WUFOO;TH;A;พลอยไพลินก๋วยจั๊บ;;20161206 00:00:00;20180106 00:00:00;;;;229/1 เจริญกรุง บางรัก บางรัก;;;นครศรีธรรมราช ;12140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
689;WUFOO;TH;A;พลอยไพลินก๋วยจั๊บ;;20160913 00:00:00;20161013 00:00:00;;;;229/1 เจริญกรุง บางรัก บางรัก;;;นครศรีธรรมราช;12140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
690;WUFOO;TH;A;พลอยไพลินก๋วยจั๊บ;;20150523 00:00:00;20150623 00:00:00;;;;229/1 เจริญกรุง บางรัก บางรัก;;;นครศรีธรรมราช;12140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
691;WUFOO;US;A;SEHR GUT;;20150927 00:00:00;20151027 00:00:00;;;;4518 dopperminenzt;12;;UNTERHAC ;3u265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
692;WUFOO;US;A;SnHR tUT;;20160412 00:00:00;20160512 00:00:00;;;;st coppermine 4518 ;12;;UxTERHwu;30265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
693;WUFOO;US;A;GUT SEHR ;;20150124 00:00:00;20150224 00:00:00;;;;4518 coppermine ot;12;;UNTiRHAC;lg265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
694;WUFOO;US;A;SEHR GUT;;20160416 00:00:00;20160516 00:00:00;;;;4518 coppermine st;12;;UNTERHAC;30265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
695;WUFOO;US;A;SEHR GUT;;20160221 00:00:00;20160321 00:00:00;;;;4518 coppermine st;12;;UNTERHAC;30265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
696;WUFOO;US;A;RESTAURANT & BAR MOORES ARCHIE ;;20150126 00:00:00;20150226 00:00:00;;;;MokNcwSv;48;;FAIRkIELD;48051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
697;WUFOO;US;A;RESTAURANT & BAR MOORES ARCHIE ;;20161210 00:00:00;20180110 00:00:00;;;;ST MAINE ;48;;FAIRzIELD;48051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
698;WUFOO;US;A;ARCHIE MOORES BAR & RESTAURANT;;20161113 00:00:00;20161213 00:00:00;;;;ST MAINE ;48;;FAItFIELD;48051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
699;WUFOO;US;A;ARCHIE MOORES BAR & RESTAURANT;;20150301 00:00:00;20150401 00:00:00;;;;MAINE ST;48;;FAIRFIELD;48051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
700;WUFOO;US;A;ARCHIE MOORES BAR & RESTAURANT;;20150305 00:00:00;20150405 00:00:00;;;;MAINE ST;48;;FAIRFIELD;48051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
701;WUFOO;PH;A;store mea's ;;20160404 00:00:00;20160504 00:00:00;;;;s2 aayanan;;;iarictqaCity;1740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
702;WUFOO;PH;A;store mea's ;;20170808 00:00:00;20170908 00:00:00;;;;82 Bayanan;;;mazikinaCity;1yzv;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
703;WUFOO;PH;A;mea's store;;20160920 00:00:00;20161020 00:00:00;;;;Bayanan 82 ;;;marikinaCity ;1740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
704;WUFOO;PH;A;mea's store;;20170505 00:00:00;20170605 00:00:00;;;;82 Bayanan;;;marikinaCity;1740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
705;WUFOO;PH;A;mea's store;;20150804 00:00:00;20150904 00:00:00;;;;82 Bayanan;;;marikinaCity;1740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
706;WUFOO;US;A;MIjSzcEX eEX RESTAURANT;;20161215 00:00:00;20180115 00:00:00;;;;VALLEY ST;4322;;DALLAS;32216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
707;WUFOO;US;A;MIhS TEXaMEX REyTAUvhNT;;20151211 00:00:00;20180111 00:00:00;;;;xALLqY Sr;4322;;DALLAS;32216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
708;WUFOO;US;A;RESTAURANT MEX TEX MIAS ;;20161216 00:00:00;20180116 00:00:00;;;;ylLLEo ST;4322;;DALLAS;32216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
709;WUFOO;US;A;MIAS TEX MEX RESTAURANT;;20170213 00:00:00;20170313 00:00:00;;;;VALLEY ST;4322;;DALLAS;32216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
710;WUFOO;US;A;MIAS TEX MEX RESTAURANT;;20160509 00:00:00;20160609 00:00:00;;;;VALLEY ST;4322;;DALLAS;32216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
711;WUFOO;CH;A;Riviera Eurotel ;;20171007 00:00:00;20171107 00:00:00;;;;Geroldstrasse ;81;;Moktreux;80yb;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
712;WUFOO;CH;A;EumojeltRivyera;;20161001 00:00:00;20161101 00:00:00;;;;Geroldstrasse ;81;;Moctveug;8jjn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
713;WUFOO;CH;A;Riviera Eurotel ;;20160209 00:00:00;20160309 00:00:00;;;;Geroldstrasse;81;;Montreux;8004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
714;WUFOO;CH;A;Eurotel Riviera;;20160322 00:00:00;20160422 00:00:00;;;;Geroldstrasse;81;;Montreux;8004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
715;WUFOO;CH;A;Eurotel Riviera;;20171221 00:00:00;20180121 00:00:00;;;;Geroldstrasse;81;;Montreux;8004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
716;WUFOO;DE;A;Privat ;;20160404 00:00:00;20160504 00:00:00;;;;xmeisenieg;;;Obcrhepmaach;35083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
717;WUFOO;DE;A;Privat ;;20160805 00:00:00;20160905 00:00:00;;;;umeiyenweg;;;Oberheimbach ;35083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
718;WUFOO;DE;A;Privat;;20170204 00:00:00;20170304 00:00:00;;;;Ameisenweg;;;Oberheimbach ;35083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
719;WUFOO;DE;A;Privat;;20170610 00:00:00;20170710 00:00:00;;;;Ameisenweg;;;Oberheimbach;35083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
720;WUFOO;DE;A;Privat;;20150211 00:00:00;20150311 00:00:00;;;;Ameisenweg;;;Oberheimbach;35083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
721;WUFOO;MX;A;wOKOMe SUdjI8;;20150701 00:00:00;20150801 00:00:00;;;;INDEPENDENCIA CALLE ;25255;;TIJUANA;27110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
722;WUFOO;MX;A;SUSHI8 YOKOMY ;;20150504 00:00:00;20150604 00:00:00;;;;INDEPENDENCIA CALLE ;25255;;TsjUaNg;27w1a;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
723;WUFOO;MX;A;SUSHI8 YOKOMY ;;20170103 00:00:00;20170203 00:00:00;;;;CcLLE INDEPENDENCIA;25255;;TIJUANA;27110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
724;WUFOO;MX;A;YOKOMY SUSHI8;;20150101 00:00:00;20150201 00:00:00;;;;CALLE INDEPENDENCIA;25255;;TIJUANA;27110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
725;WUFOO;MX;A;YOKOMY SUSHI8;;20150813 00:00:00;20150913 00:00:00;;;;CALLE INDEPENDENCIA;25255;;TIJUANA;27110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
726;WUFOO;DE;A;PARTYSERVICE LYDIAS ;;20170401 00:00:00;20170501 00:00:00;;;;Goerlptiep Str;9;;WEThud;70597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
727;WUFOO;DE;A;LYDIAS PARTYSERVICE;;20150806 00:00:00;20150906 00:00:00;;;;Goerlitzer Str;9;;WETTER ;70597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
728;WUFOO;DE;A;PARTYSERVICE LYDIAS ;;20170602 00:00:00;20170702 00:00:00;;;;Str Goerlitzer ;9;;WETTER ;70597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
729;WUFOO;DE;A;LYDIAS PARTYSERVICE;;20151213 00:00:00;20180113 00:00:00;;;;Goerlitzer Str;9;;WETTER;70597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
730;WUFOO;DE;A;LYDIAS PARTYSERVICE;;20170102 00:00:00;20170202 00:00:00;;;;Goerlitzer Str;9;;WETTER;70597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
731;WUFOO;PH;A;eaxinderya;;20170608 00:00:00;20170708 00:00:00;;;;city marikina st.parang paraiso lower 37 ;;;Quezon city;4102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
732;WUFOO;PH;A;Karinderya;;20170213 00:00:00;20170313 00:00:00;;;;3e lower paraiso sz.parang farvkiza city;;;city Quezon ;4102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
733;WUFOO;PH;A;Karinderya;;20160621 00:00:00;20160721 00:00:00;;;;37 lowir paraiso st.parang mgrikigv city;;;Quezon city;w1bp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
734;WUFOO;PH;A;Karinderya;;20150126 00:00:00;20150226 00:00:00;;;;37 lower paraiso st.parang marikina city;;;Quezon city;4102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
735;WUFOO;PH;A;Karinderya;;20161208 00:00:00;20180108 00:00:00;;;;37 lower paraiso st.parang marikina city;;;Quezon city;4102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
736;WUFOO;NL;A;ABN Amro Bank;;20171216 00:00:00;20180116 00:00:00;;;;Tusveld ;25;;AMSTERDAM ZUIDOOST;BL 6921 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
737;WUFOO;NL;A;ABN Amro Bank;;20151007 00:00:00;20151107 00:00:00;;;;Tusveld;25;;ZUIDOOST AMSTERDAM ;jn21 kL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
738;WUFOO;NL;A;ABz Amrohvenk;;20160515 00:00:00;20160615 00:00:00;;;;Tusvjld;25;;AMSTERDAM ZUIDOOST;692x BL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
739;WUFOO;NL;A;ABN Amro Bank;;20170720 00:00:00;20170820 00:00:00;;;;Tusveld;25;;AMSTERDAM ZUIDOOST;6921 BL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
740;WUFOO;NL;A;ABN Amro Bank;;20170304 00:00:00;20170404 00:00:00;;;;Tusveld;25;;AMSTERDAM ZUIDOOST;6921 BL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
741;WUFOO;TH;A;เจnจ เบเlอรีq;;20160204 00:00:00;20160304 00:00:00;;;;บางขุนเทียน ซ ตลาดซ.สะแกงาม14 ;;;Bangkok;10150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
742;WUFOO;TH;A;เบเกอรี่ เจเจ ;;20170708 00:00:00;20170808 00:00:00;;;;บางขุนเทียน ซ ตลาดซ.สะแกงาม14 ;;;Bangkok ;10150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
743;WUFOO;TH;A;เบเกอรี่ เจเจ ;;20150511 00:00:00;20150611 00:00:00;;;;ตลาดซ.สะแกงาม14 ซ บางขุนเทียน;;;Bangsyk;10150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
744;WUFOO;TH;A;เจเจ เบเกอรี่;;20170319 00:00:00;20170419 00:00:00;;;;ตลาดซ.สะแกงาม14 ซ บางขุนเทียน;;;Bangkok;10150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
745;WUFOO;TH;A;เจเจ เบเกอรี่;;20170501 00:00:00;20170601 00:00:00;;;;ตลาดซ.สะแกงาม14 ซ บางขุนเทียน;;;Bangkok;10150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
746;WUFOO;TH;A;อpิสร;;20160909 00:00:00;20161009 00:00:00;;;;1   57/6 หมู่ ;;;ขอนแก่น ;84280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
747;WUFOO;TH;A;mpิdร;;20150403 00:00:00;20150503 00:00:00;;;;n7/k หมj่ 1  ;;;ขอนแก่น ;kct80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
748;WUFOO;TH;A;อดิสร ;;20170912 00:00:00;20171012 00:00:00;;;;1   57/6 หมู่ ;;;ขอนแก่น;84280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
749;WUFOO;TH;A;อดิสร;;20150218 00:00:00;20150318 00:00:00;;;;57/6 หมู่ 1  ;;;ขอนแก่น;84280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
750;WUFOO;TH;A;อดิสร;;20160924 00:00:00;20161024 00:00:00;;;;57/6 หมู่ 1  ;;;ขอนแก่น;84280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
751;WUFOO;CA;A;GEORGE PRINCE SUITES & INN SANDMAN ;;20150506 00:00:00;20150606 00:00:00;;;;ST FRASER ;1650;;PRsrzE GhORGE;V1R4T2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
752;WUFOO;CA;A;SANDMAN INN & SUITES PRINCE GEORGE;;20171005 00:00:00;20171105 00:00:00;;;;FRASER ST;1650;;PRIaCE GbORGE;V1R4T2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
753;WUFOO;CA;A;SANDMAN xoN & SUITES PRINCE GEqRGE;;20150309 00:00:00;20150409 00:00:00;;;;FRASER ST;1650;;GEORGE PRINCE ;V1R4T2 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
754;WUFOO;CA;A;SANDMAN INN & SUITES PRINCE GEORGE;;20160311 00:00:00;20160411 00:00:00;;;;FRASER ST;1650;;PRINCE GEORGE;V1R4T2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
755;WUFOO;CA;A;SANDMAN INN & SUITES PRINCE GEORGE;;20160508 00:00:00;20160608 00:00:00;;;;FRASER ST;1650;;PRINCE GEORGE;V1R4T2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
756;WUFOO;MY;A;Popia Che ;;20161020 00:00:00;20161120 00:00:00;;;;ALIFF DAMANSARA TAMAN GUDANG PASIR LEBUHRAYA JALAN ;;;KLANG ;70300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
757;WUFOO;MY;A;Che Popia;;20170305 00:00:00;20170405 00:00:00;;;;ALIFF DAMANSARA TAMAN GUDANG PASIR LEBUHRAYA JALAN ;;;KLANG ;70300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
758;WUFOO;MY;A;bhehPupia;;20170402 00:00:00;20170502 00:00:00;;;;JALAN LEBUHhAYi PASIR GUDANG TAMAN DAMANSARA ALIFF;;;zLAwG;70300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
759;WUFOO;MY;A;Che Popia;;20170220 00:00:00;20170320 00:00:00;;;;JALAN LEBUHRAYA PASIR GUDANG TAMAN DAMANSARA ALIFF;;;KLANG;70300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
760;WUFOO;MY;A;Che Popia;;20150119 00:00:00;20150219 00:00:00;;;;JALAN LEBUHRAYA PASIR GUDANG TAMAN DAMANSARA ALIFF;;;KLANG;70300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
761;WUFOO;TH;A;สxราj;;20151101 00:00:00;20151201 00:00:00;;;;49/8 รามคำแหง สะพานสูง สะพารสูง;;;อุดรธานี ;103ec;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
762;WUFOO;TH;A;สำราญ ;;20160515 00:00:00;20160615 00:00:00;;;;4h/i รามคำแหงyสะพานสูง สะพารสูง;;;อุดรธานี ;1gey0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
763;WUFOO;TH;A;สำราญ ;;20160406 00:00:00;20160506 00:00:00;;;;สะพารสูง สะพานสูง รามคำแหง 49/8 ;;;อุดรธานี ;10310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
764;WUFOO;TH;A;สำราญ;;20161121 00:00:00;20161221 00:00:00;;;;49/8 รามคำแหง สะพานสูง สะพารสูง;;;อุดรธานี;10310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
765;WUFOO;TH;A;สำราญ;;20160524 00:00:00;20160624 00:00:00;;;;49/8 รามคำแหง สะพานสูง สะพารสูง;;;อุดรธานี;10310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
766;WUFOO;BR;A;Cv RpSTfURANTE E CHURRASCARIAvLTdA ME;;20160502 00:00:00;20160602 00:00:00;;;;AvEsIDA PERIMETRAL NORdE;SN;;BRASILIA;37j300kl;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
767;WUFOO;BR;A;CD RESTAURANTE E CHURRASCARIA LTDA ME;;20171114 00:00:00;20171214 00:00:00;;;;NORTE PERIMETRAL AVENIDA ;SN;;BRASILIA;379bt0n0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
768;WUFOO;BR;A;CD RESTAURANTE E CHfRRASCARIA LTDA ME;;20160920 00:00:00;20161020 00:00:00;;;;NORTE PERIMETRAL AVENIDA ;SN;;BRASILIA;37930000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;WUFOO;BR;A;CD RESTAURANTE E CHURRASCARIA LTDA ME;;20171215 00:00:00;20180115 00:00:00;;;;AVENIDA PERIMETRAL NORTE;SN;;BRASILIA;37930000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
770;WUFOO;BR;A;CD RESTAURANTE E CHURRASCARIA LTDA ME;;20151217 00:00:00;20180117 00:00:00;;;;AVENIDA PERIMETRAL NORTE;SN;;BRASILIA;37930000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
771;WUFOO;US;A;BEST WESTERN PLUS OTAY VALLEY HOTEL;;20151209 00:00:00;20180109 00:00:00;;;;112TH ST SW;4450;;VISTA CHULA ;c90w0-d589;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
772;WUFOO;US;A;BbST WESTERN dLUS OTAY VALLEY HkTEL;;20151227 00:00:00;20180127 00:00:00;;;;SW ST 112TH ;4450;;VISTA CHULA ;89060-3589;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
773;WUFOO;US;A;BEST WESTERN PLUS OTAY VALLEY HOTEL;;20171014 00:00:00;20171114 00:00:00;;;;SW ST 112TH ;4450;;VISTA CHULA ;8906pkj589;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774;WUFOO;US;A;BEST WESTERN PLUS OTAY VALLEY HOTEL;;20170704 00:00:00;20170804 00:00:00;;;;112TH ST SW;4450;;CHULA VISTA;89060-3589;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
775;WUFOO;US;A;BEST WESTERN PLUS OTAY VALLEY HOTEL;;20160107 00:00:00;20160207 00:00:00;;;;112TH ST SW;4450;;CHULA VISTA;89060-3589;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
